"","dE","alphaB","powerwo","powerwEB","powerwEBdiff","powerwo_orig"
"X.257",-0.43,0.0162091492448307,0.640870089673921,0.640912549643138,4.24599692172567e-05,0.705413902442457
"X.258",-0.42,0.0161597591973474,0.640413259245325,0.640381644259556,-3.16149857689796e-05,0.705413902442457
"X.259",-0.41,0.0161041827194809,0.639897534076909,0.639845541206177,-5.19928707326534e-05,0.705413902442457
"X.260",-0.4,0.0160675593180082,0.639556711027564,0.639310352448962,-0.000246358578601558,0.705413902442457
"X.261",-0.39,0.015975563319178,0.638697144427006,0.638773874698868,7.67302718622798e-05,0.705413902442457
"X.262",-0.38,0.0159235818457344,0.638209264875747,0.638223165009492,1.39001337444711e-05,0.705413902442457
"X.263",-0.37,0.0158739353921324,0.637741813791153,0.637664165963975,-7.76478271784509e-05,0.705413902442457
"X.264",-0.36,0.015809940780534,0.637137108736839,0.637089346597043,-4.77621397957373e-05,0.705413902442457
"X.265",-0.35,0.0157444947407948,0.636516157883307,0.636516157877164,-6.14297501755345e-12,0.705413902442457
"X.266",-0.34,0.0156792473555759,0.635894524807532,0.635898766645975,4.24183844238701e-06,0.705413902442457
"X.267",-0.33,0.0155919790346527,0.635059049860709,0.635365937561434,0.000306887700725289,0.705413902442457
"X.268",-0.32,0.0155670333946114,0.634819373525731,0.634768677334328,-5.06961914031878e-05,0.705413902442457
"X.269",-0.31,0.0154994568085096,0.63416817599056,0.634174023920571,5.84793001112693e-06,0.705413902442457
"X.270",-0.3,0.0154406706998468,0.633599385938521,0.633567985029877,-3.14009086439526e-05,0.705413902442457
"X.271",-0.29,0.0153705334326668,0.632917943282197,0.632968032396009,5.00891138128789e-05,0.705413902442457
"X.272",-0.28,0.015316996239903,0.632395701680871,0.632339788750375,-5.5912930496782e-05,0.705413902442457
"X.273",-0.27,0.0152253029890125,0.631497032351394,0.631497530999711,4.98648317193151e-07,0.705413902442457
"X.274",-0.26,0.015229465527489,0.631537944916839,0.63110226450093,-0.000435680415908801,0.705413902442457
"X.275",-0.25,0.0151295760622135,0.630553081474266,0.630499494705506,-5.35867687601055e-05,0.705413902442457
"X.276",-0.24,0.015055725264185,0.629820793042919,0.629879288826165,5.84957832456823e-05,0.705413902442457
"X.277",-0.23,0.0150032519941982,0.629298313549962,0.629248377161121,-4.99363888416537e-05,0.705413902442457
"X.278",-0.22,0.0149379227849963,0.628645292124314,0.628637932012929,-7.36011138502413e-06,0.705413902442457
"X.279",-0.21,0.0148659693794799,0.627922777448411,0.627981452097233,5.86746488226986e-05,0.705413902442457
"X.280",-0.2,0.0148128040182725,0.627386696086726,0.627348613716342,-3.80823703844957e-05,0.705413902442457
"X.281",-0.19,0.0147504705943928,0.626755743181701,0.626701828639859,-5.39145418425591e-05,0.705413902442457
"X.282",-0.18,0.0146780118747096,0.626018980831226,0.62607783359938,5.88527681547601e-05,0.705413902442457
"X.283",-0.17,0.014630030850195,0.625529129583378,0.625510126083667,-1.90034997115118e-05,0.705413902442457
"X.284",-0.16,0.0145589468267523,0.624800492009175,0.624828959353234,2.84673440590355e-05,0.705413902442457
"X.285",-0.15,0.0144953091990803,0.624145200395078,0.62419861887906,5.34184839819929e-05,0.705413902442457
"X.286",-0.14,0.0144919410522924,0.624110438828367,0.623599235357032,-0.000511203471335153,0.705413902442457
"X.287",-0.13,0.0143871381536624,0.623024805831647,0.623000153976435,-2.46518552124986e-05,0.705413902442457
"X.288",-0.12,0.0143800922364136,0.622951539397911,0.622401899048121,-0.000549640349790659,0.705413902442457
"X.289",-0.11,0.014259036378583,0.621687201525819,0.621820460825486,0.000133259299666677,0.705413902442457
"X.290",-0.1,0.0142254896860505,0.621334963060608,0.621334963053774,-6.83331169426538e-12,0.705413902442457
"X.291",-0.09,0.0141627127229975,0.620673609476509,0.620721883152051,4.82736755418323e-05,0.705413902442457
"X.292",-0.08,0.014094313365031,0.619949738086884,0.620216495586228,0.000266757499343795,0.705413902442457
"X.293",-0.07,0.0140695265657036,0.619686567347892,0.619735317542378,4.87501944856916e-05,0.705413902442457
"X.294",-0.06,0.0140415996359288,0.619389510976192,0.61923525032973,-0.000154260646462401,0.705413902442457
"X.295",-0.05,0.0139637937483931,0.618558829456027,0.618883671965195,0.000324842509167866,0.705413902442457
"X.296",-0.04,0.0139699639496592,0.618624870078482,0.618627357439689,2.4873612064491e-06,0.705413902442457
"X.297",-0.03,0.0139230761171895,0.618122303736844,0.618216712414583,9.44086777393549e-05,0.705413902442457
"X.298",-0.02,0.0139230761171895,0.618122303736844,0.617985813140704,-0.000136490596140404,0.705413902442457
"X.299",-0.01,0.01389780726981,0.617850771800275,0.617831737123299,-1.90346769759486e-05,0.705413902442457
"X.300",0,0.01389780726981,0.617850771800275,0.617784089740172,-6.66820601030738e-05,0.705413902442457
"X.301",0.01,0.01389780726981,0.617850771800275,0.617857018631219,6.24683094407885e-06,0.705413902442457
"X.302",0.02,0.0139230761171895,0.618122303736844,0.617994557014686,-0.000127746722158206,0.705413902442457
"X.303",0.03,0.0139699639496592,0.618624870078482,0.618406038470384,-0.000218831608098324,0.705413902442457
"X.304",0.04,0.0139637937483931,0.618558829456027,0.618950385606946,0.000391556150918682,0.705413902442457
"X.305",0.05,0.0140695265657036,0.619686567347892,0.619735317542378,4.87501944856916e-05,0.705413902442457
"X.306",0.06,0.0141627127229975,0.620673609476509,0.620808763509468,0.00013515403295894,0.705413902442457
"X.307",0.07,0.0142884590653635,0.62199546809086,0.622253349564085,0.000257881473224586,0.705413902442457
"X.308",0.08,0.0144953091990803,0.624145200395078,0.624168457769375,2.32573742972031e-05,0.705413902442457
"X.309",0.09,0.0147346111938872,0.626594790365773,0.626640684689388,4.58943236147924e-05,0.705413902442457
"X.310",0.1,0.0150757049369807,0.630019257785773,0.62996079175617,-5.84660296035766e-05,0.705413902442457
"X.311",0.11,0.0155348407792469,0.63450950299192,0.634533499447385,2.3996455464359e-05,0.705413902442457
"X.312",0.12,0.0161808320796742,0.640608342369468,0.640647291942889,3.89495734210987e-05,0.705413902442457
"X.313",0.13,0.017420336778606,0.651655806954735,0.651965903955318,0.000310097000582821,0.705413902442457
"X.314",0.14,0.0192431404820166,0.666533927452427,0.666550252990489,1.63255380620786e-05,0.705413902442457
"X.315",0.15,0.021194350887302,0.680935476578256,0.68098462352509,4.9146946833889e-05,0.705413902442457
"X.316",0.16,0.0233199404587217,0.695129824725524,0.695127186121988,-2.63860353588719e-06,0.705413902442457
"X.317",0.17,0.025586029248464,0.708828629298646,0.708997518709057,0.000168889410410933,0.705413902442457
"X.318",0.18,0.0280935500489734,0.722544895580929,0.722544895577749,-3.17934567561906e-12,0.705413902442457
"X.319",0.19,0.030769613968147,0.735783174280529,0.735851192531956,6.80182514264382e-05,0.705413902442457
"X.320",0.2,0.0336614087267555,0.748726355271039,0.748709219344095,-1.71359269440785e-05,0.705413902442457
"X.321",0.21,0.0367529824581892,0.761248287580355,0.761245452913092,-2.83466726269666e-06,0.705413902442457
"X.322",0.22,0.0401085825003632,0.773545036611873,0.773506457844367,-3.85787675065696e-05,0.705413902442457
"X.323",0.23,0.0436676053561532,0.785345555404252,0.785373412237826,2.78568335736473e-05,0.705413902442457
"X.324",0.24,0.0477903522735029,0.797671619038307,0.797671619036751,-1.55564450210477e-12,0.705413902442457
"X.325",0.25,0.0516501411252837,0.808106496631077,0.808106047063558,-4.4956751876768e-07,0.705413902442457
"X.326",0.26,0.055968831711177,0.818709002663303,0.818709003456432,7.93128562825984e-10,0.705413902442457
"X.327",0.27,0.0606177898493055,0.829043391363279,0.829043391806463,4.43184045018086e-10,0.705413902442457
"X.328",0.28,0.0655907676089825,0.839045129725619,0.839011925492604,-3.32042330153381e-05,0.705413902442457
"X.329",0.29,0.0708374109240779,0.848592933714348,0.848592933868841,1.54492751924806e-10,0.705413902442457
"X.330",0.3,0.0764107404175156,0.85777222272099,0.857784006128587,1.1783407596444e-05,0.705413902442457
"X.331",0.31,0.0823630053980497,0.866640246182285,0.866640257767289,1.15850040671717e-08,0.705413902442457
"X.332",0.32,0.0885775663730509,0.875017351932651,0.875017352058571,1.25920940341473e-10,0.705413902442457
"X.333",0.33,0.0951529567444401,0.883040724114075,0.883050302790045,9.57867597006778e-06,0.705413902442457
"X.334",0.34,0.102122736598815,0.890735944705554,0.890735944814465,1.08910991336586e-10,0.705413902442457
"X.335",0.35,0.109429572279716,0.898034711730715,0.898034711794164,6.34490238127228e-11,0.705413902442457
"X.336",0.36,0.117123249254271,0.904988144048182,0.904988144422904,3.7472236424918e-10,0.705413902442457
"X.337",0.37,0.12516550989587,0.91156484289944,0.911564843039954,1.40513933821751e-10,0.705413902442457
"X.338",0.38,0.133581837696898,0.917793546689618,0.917793548041432,1.35181343896562e-09,0.705413902442457
"X.339",0.39,0.14241230061517,0.923706903314582,0.923698391204197,-8.51211038432886e-06,0.705413902442457
"X.340",0.4,0.151601400418327,0.929274711064073,0.929267384196001,-7.32686807214389e-06,0.705413902442457
"X.341",0.41,0.161191745007819,0.934532909285007,0.93452711409739,-5.7951876177853e-06,0.705413902442457
"X.342",0.42,0.171170054777493,0.939483027845567,0.939494486902344,1.14590567769079e-05,0.705413902442457
"X.343",0.43,0.181532620886128,0.944134441289912,0.944128584517089,-5.85677282372021e-06,0.705413902442457
"X.344",0.44,0.192263288411521,0.948492964009309,0.948491725739609,-1.23826970077623e-06,0.705413902442457
"X.345",0.45,0.203377738698188,0.952578214700432,0.952578214809125,1.08692166378432e-10,0.705413902442457
"X.346",0.46,0.212612737631658,0.955679608058794,0.955684136122511,4.52806371697978e-06,0.705413902442457
"X.347",0.47,0.204906251082368,0.953108997735622,0.953080357696381,-2.86400392413011e-05,0.705413902442457
"X.348",0.48,0.197345835914545,0.950411855759847,0.950411744829517,-1.10930329921821e-07,0.705413902442457
"X.349",0.49,0.190221643097762,0.947696765746923,0.947701443789965,4.67804304138397e-06,0.705413902442457
"X.350",0.5,0.183399089826614,0.944924289563311,0.944913815790321,-1.04737729894611e-05,0.705413902442457
"X.351",0.51,0.176873768521847,0.942100659843523,0.942120727863692,2.00680201692949e-05,0.705413902442457
"X.352",0.52,0.170682524911789,0.93925244025157,0.939252440479699,2.28128516077675e-10,0.705413902442457
"X.353",0.53,0.164739683664806,0.936350109339758,0.936356821025366,6.71168560750779e-06,0.705413902442457
"X.354",0.54,0.158655252880047,0.933192798168363,0.933192797150698,-1.01766473026288e-09,0.705413902442457
"X.355",0.55,0.153632349025448,0.930432736230805,0.930432995704453,2.59473648123176e-07,0.705413902442457
"X.356",0.56,0.148632748200691,0.927536257095484,0.927516819578183,-1.94375173014905e-05,0.705413902442457
"X.357",0.57,0.14365112357538,0.924490520923287,0.924508205976151,1.76850528634809e-05,0.705413902442457
"X.358",0.58,0.139010054003324,0.921498330452177,0.921507073034692,8.74258251493121e-06,0.705413902442457
"X.359",0.59,0.13459529208858,0.918502864513137,0.918502871293322,6.7801845249349e-09,0.705413902442457
"X.360",0.6,0.130385658459607,0.91550092222925,0.915500923622712,1.3934617903999e-09,0.705413902442457
"X.361",0.61,0.126311818500576,0.91245041597517,0.912450420884234,4.90906360006704e-09,0.705413902442457
"X.362",0.62,0.122497247877539,0.90945501870584,0.909447169987019,-7.84871882086868e-06,0.705413902442457
"X.363",0.63,0.118788951058344,0.906404998711931,0.906407379560115,2.38084818404705e-06,0.705413902442457
"X.364",0.64,0.11538550885079,0.903477676483541,0.903477678097251,1.61371005447108e-09,0.705413902442457
"X.365",0.65,0.112107382539189,0.900534499578864,0.900534499692724,1.13859921491155e-10,0.705413902442457
"X.366",0.66,0.108978701597181,0.897605001114125,0.897576092685875,-2.89084282506513e-05,0.705413902442457
"X.367",0.67,0.1060016623165,0.89470126959,0.894701270645561,1.05556019480701e-09,0.705413902442457
"X.368",0.68,0.10315163343956,0.891808632852286,0.891808632960038,1.07751474409667e-10,0.705413902442457
"X.369",0.69,0.100450845042626,0.888959481389239,0.888959481569453,1.80214065892415e-10,0.705413902442457
"X.370",0.7,0.0978685942046376,0.886131300684198,0.886131300683824,-3.7336800318144e-13,0.705413902442457
"X.371",0.71,0.0954297206873227,0.883361361028416,0.883329162806242,-3.21982221737072e-05,0.705413902442457
"X.372",0.72,0.0930746984465785,0.880590469773581,0.880590467790761,-1.98282001928618e-09,0.705413902442457
"X.373",0.73,0.0908665554402503,0.877901880649559,0.877891079980668,-1.08006688908091e-05,0.705413902442457
"X.374",0.74,0.0887346054167562,0.875218529479505,0.87521853006329,5.83785353391875e-10,0.705413902442457
"X.375",0.75,0.0867046382515842,0.872579490961997,0.872579491042669,8.06720246160353e-11,0.705413902442457
"X.376",0.76,0.0847815811145144,0.870000014161796,0.870049305448866,4.92912870699858e-05,0.705413902442457
"X.377",0.77,0.0829448806706115,0.867460701918458,0.867474510774502,1.38088560444061e-05,0.705413902442457
"X.378",0.78,0.0811787884172336,0.864945976783005,0.864946018372989,4.15899840122691e-08,0.705413902442457
"X.379",0.79,0.0795129874025096,0.862505413971466,0.862501876188074,-3.53778339201583e-06,0.705413902442457
"X.380",0.8,0.0779045745657086,0.860082858567254,0.860082858758343,1.91088145307106e-10,0.705413902442457
"X.381",0.81,0.0763658752095564,0.857701896577402,0.857701896942392,3.64989816148409e-10,0.705413902442457
"X.382",0.82,0.0749112557958982,0.855391603327136,0.85539160395198,6.2484395435547e-10,0.705413902442457
"X.383",0.83,0.0735013952278421,0.853094991545905,0.853094991923502,3.77596620637632e-10,0.705413902442457
"X.384",0.84,0.0721719890925212,0.850875599962631,0.850875600167119,2.04488537214331e-10,0.705413902442457
"X.385",0.85,0.0709001001128526,0.848701413897279,0.848685602165002,-1.58117322778262e-05,0.705413902442457
"X.386",0.86,0.0696508650583165,0.846515742631767,0.846515742913103,2.8133573248823e-10,0.705413902442457
"X.387",0.87,0.0685752443380115,0.844592527667257,0.844592955015462,4.27348204490308e-07,0.705413902442457
"X.388",0.88,0.0673603656060616,0.842372707069967,0.842369246954776,-3.46011519125611e-06,0.705413902442457
"X.389",0.89,0.0662689527749566,0.840333912644098,0.840325061792488,-8.85085161017596e-06,0.705413902442457
"X.390",0.9,0.0652329923604868,0.838358316863395,0.838378917466479,2.06006030838424e-05,0.705413902442457
"X.391",0.91,0.0644133451673858,0.836766491700405,0.836425543866709,-0.000340947833695981,0.705413902442457
"X.392",0.92,0.0632871046739334,0.834536492306157,0.834510963366179,-2.55289399782033e-05,0.705413902442457
"X.393",0.93,0.0623700873386909,0.832683077815144,0.832692538714871,9.46089972686526e-06,0.705413902442457
"X.394",0.94,0.0614849850342744,0.830861049794041,0.830865205870542,4.15607650117167e-06,0.705413902442457
"X.395",0.95,0.0606417904509539,0.829094138217991,0.829094138216931,-1.06037401081949e-12,0.705413902442457
"X.396",0.96,0.0598470428411391,0.827400124609786,0.827371633076224,-2.84915335623248e-05,0.705413902442457
"X.397",0.97,0.0591051556612635,0.825793034314338,0.825652480209475,-0.000140554104863133,0.705413902442457
"X.398",0.98,0.0582941354948131,0.824006965676012,0.82399014091945,-1.68247565617285e-05,0.705413902442457
"X.399",0.99,0.0575887084426225,0.822427962351961,0.822428081386442,1.19034480716707e-07,0.705413902442457
"X.400",1,0.0568581918286614,0.820767151000523,0.820778303324232,1.11523237091848e-05,0.705413902442457
"X.401",1.01,0.0561795518975945,0.819200304437897,0.819222950666128,2.26462282312268e-05,0.705413902442457
"X.402",1.02,0.0555481824371157,0.817721347174286,0.817716065483143,-5.28169114222266e-06,0.705413902442457
"X.403",1.03,0.0548978051593648,0.816175934117286,0.81620229916155,2.63650442635655e-05,0.705413902442457
"X.404",1.04,0.0543656612767229,0.814894538747339,0.814733551537867,-0.000160987209471886,0.705413902442457
"X.405",1.05,0.053738535896293,0.813364432138605,0.81335685672998,-7.57540862461603e-06,0.705413902442457
"X.406",1.06,0.0531567463949246,0.811925168427973,0.811925168426654,-1.31927802016207e-12,0.705413902442457
"X.407",1.07,0.0526159078671318,0.810569763711388,0.810552683737203,-1.70799741844307e-05,0.705413902442457
"X.408",1.08,0.0520869093693405,0.809227422789398,0.809213477566534,-1.39452228643533e-05,0.705413902442457
"X.409",1.09,0.0515746677386022,0.807911628634676,0.80791190738965,2.78754973881412e-07,0.705413902442457
"X.410",1.1,0.0510792812500196,0.806623879833408,0.806623880337193,5.03784791661133e-10,0.705413902442457
"X.411",1.11,0.0505949397292409,0.805350059056615,0.805339380924204,-1.06781324109573e-05,0.705413902442457
"X.412",1.12,0.0501295700229098,0.804112100313324,0.80411210031452,1.19604326442868e-12,0.705413902442457
"X.413",1.13,0.049689147846071,0.80292760218042,0.80291564698784,-1.19551925797934e-05,0.705413902442457
"X.414",1.14,0.0493336072377184,0.801962079721221,0.801729352360308,-0.000232727360913287,0.705413902442457
"X.415",1.15,0.0488229566478768,0.800560522641523,0.800575089014936,1.45663734132384e-05,0.705413902442457
"X.416",1.16,0.0477903522735029,0.797671619038307,0.797671619036751,-1.55564450210477e-12,0.705413902442457
"X.417",1.17,0.0477903522735029,0.797671619038307,0.797671619036751,-1.55564450210477e-12,0.705413902442457
"X.418",1.18,0.0477903522735029,0.797671619038307,0.797671619036751,-1.55564450210477e-12,0.705413902442457
"X.419",1.19,0.0477903522735029,0.797671619038307,0.797671619036751,-1.55564450210477e-12,0.705413902442457
"X.420",1.2,0.0477903522735029,0.797671619038307,0.797671619036751,-1.55564450210477e-12,0.705413902442457
"X.421",1.21,0.0465470595976084,0.794092187033496,0.794122714562897,3.05275294010254e-05,0.705413902442457
"X.422",1.22,0.0462351402553916,0.793176201171544,0.793118726560097,-5.74746114463398e-05,0.705413902442457
"X.423",1.23,0.0458823570378838,0.792131287113024,0.792131287361766,2.48741915953588e-10,0.705413902442457
"X.424",1.24,0.0455318483335355,0.791083587081033,0.791178082428881,9.44953478482224e-05,0.705413902442457
"X.425",1.25,0.045255327788481,0.790250249746779,0.790250250668686,9.21906884165935e-10,0.705413902442457
"X.426",1.26,0.044945003921619,0.789307806297773,0.789304857405233,-2.94889253948938e-06,0.705413902442457
"X.427",1.27,0.0446436354502221,0.788385140372668,0.788385140925221,5.52553447441539e-10,0.705413902442457
"X.428",1.28,0.0443802058203881,0.787572560957481,0.787515056450084,-5.75045073964997e-05,0.705413902442457
"X.429",1.29,0.044075615466666,0.78662587001012,0.786653593654052,2.77236439324424e-05,0.705413902442457
"X.430",1.3,0.0438060453902244,0.785781550890587,0.785781550947805,5.72177860647116e-11,0.705413902442457
"X.431",1.31,0.0435329191782351,0.784919813994952,0.7849455468878,2.57328928477962e-05,0.705413902442457
"X.432",1.32,0.0433298489943481,0.78427496656693,0.784275272878795,3.06311864539666e-07,0.705413902442457
"X.433",1.33,0.0429739051765262,0.783136035831347,0.783305080044612,0.000169044213264469,0.705413902442457
"X.434",1.34,0.0427742059836114,0.782492177149501,0.78249218098151,3.83200948750329e-09,0.705413902442457
"X.435",1.35,0.0425422481889219,0.781739862693091,0.781738153651861,-1.70904122975823e-06,0.705413902442457
"X.436",1.36,0.0422462088535843,0.78077268608278,0.780980000131382,0.000207314048601304,0.705413902442457
"X.437",1.37,0.0420838079600198,0.780238731318701,0.780218791394078,-1.99399246229026e-05,0.705413902442457
"X.438",1.38,0.0417409052033393,0.77910333707524,0.779481731742276,0.000378394667035153,0.705413902442457
"X.439",1.39,0.0416376172525509,0.778759197158849,0.778746095432195,-1.31017266545852e-05,0.705413902442457
"X.440",1.4,0.0414221949932821,0.77803822024244,0.778038220822398,5.79957970536782e-10,0.705413902442457
"X.441",1.41,0.0412075223730899,0.777315381932475,0.777315381930551,-1.9240165016754e-12,0.705413902442457
"X.442",1.42,0.0410144377794452,0.776661470194907,0.776661470254504,5.95973270733907e-11,0.705413902442457
"X.443",1.43,0.0408175042269808,0.775990815665668,0.775990815663718,-1.94988469814916e-12,0.705413902442457
"X.444",1.44,0.0406234301123171,0.775326201181213,0.77532620117925,-1.96298532983974e-12,0.705413902442457
"X.445",1.45,0.0404388384858738,0.774690621952713,0.774690622944074,9.91361215341158e-10,0.705413902442457
"X.446",1.46,0.0402454303292052,0.774021056628324,0.774021056898947,2.7062263541211e-10,0.705413902442457
"X.447",1.47,0.0400614510970389,0.773380655017742,0.773380656109309,1.09156683691936e-09,0.705413902442457
"X.448",1.48,0.0398850626756069,0.772763462129409,0.772792216469746,2.87543403365564e-05,0.705413902442457
"X.449",1.49,0.0397256161999923,0.772202819586571,0.772175889015912,-2.69305706587231e-05,0.705413902442457
"X.450",1.5,0.0394859928889423,0.771355338133285,0.771587121732832,0.000231783599546787,0.705413902442457
"X.451",1.51,0.0393870322417825,0.771003602493514,0.771000451769748,-3.15072376544379e-06,0.705413902442457
"X.452",1.52,0.0391504105962157,0.770158417339629,0.770418802296396,0.000260384956767723,0.705413902442457
"X.453",1.53,0.039155958404909,0.770178301023191,0.769842217926713,-0.000336083096477924,0.705413902442457
"X.454",1.54,0.0389047040672904,0.769274510666947,0.769274510664862,-2.08444372873373e-12,0.705413902442457
"X.455",1.55,0.0387479227541524,0.76870712897321,0.768736285248555,2.91562753451657e-05,0.705413902442457
"X.456",1.56,0.0385915701843234,0.768138655243941,0.768197078155069,5.84229111285639e-05,0.705413902442457
"X.457",1.57,0.0384676319968522,0.767686145464404,0.767665355800619,-2.07896637844929e-05,0.705413902442457
"X.458",1.58,0.0383515709671606,0.76726087042608,0.767134634724255,-0.000126235701825128,0.705413902442457
"X.459",1.59,0.0381909789818588,0.766669973572896,0.766603177597644,-6.67959752523872e-05,0.705413902442457
"X.460",1.6,0.0380307336127014,0.766077495780521,0.766036396185496,-4.10995950251847e-05,0.705413902442457
"X.461",1.61,0.0379075775786638,0.765620195066917,0.765629454665356,9.25959843955937e-06,0.705413902442457
"X.462",1.62,0.0377708093958438,0.765110345371877,0.76511034650348,1.13160292247727e-09,0.705413902442457
"X.463",1.63,0.0376485240710777,0.764652687253688,0.764636064574622,-1.66226790661028e-05,0.705413902442457
"X.464",1.64,0.0375202412819255,0.764170746473926,0.764149415676648,-2.1330797278063e-05,0.705413902442457
"X.465",1.65,0.0373873915150641,0.763669652413427,0.763675475859108,5.82344568111903e-06,0.705413902442457
"X.466",1.66,0.037196102660201,0.762944537442839,0.763225923154707,0.000281385711868087,0.705413902442457
"X.467",1.67,0.0371750864824735,0.762864611528968,0.762874765321505,1.01537925371042e-05,0.705413902442457
"X.468",1.68,0.0370379403264959,0.762341762401497,0.762341763546443,1.14494591585412e-09,0.705413902442457
"X.469",1.69,0.0369172784327408,0.761879922110345,0.761872269210634,-7.65289971027538e-06,0.705413902442457
"X.470",1.7,0.0368092224640085,0.761464864440996,0.761525820733228,6.09562922319062e-05,0.705413902442457
"X.471",1.71,0.0366907246522496,0.761008094550948,0.76100809454869,-2.25730545366787e-12,0.705413902442457
"X.472",1.72,0.0365635616159753,0.760516045216021,0.760506074718296,-9.97049772544223e-06,0.705413902442457
"X.473",1.73,0.0364803407382363,0.760192968619403,0.760210639780537,1.76711611337144e-05,0.705413902442457
"X.474",1.74,0.0363645697408262,0.759742126171043,0.759754572416727,1.24462456837504e-05,0.705413902442457
"X.475",1.75,0.0362681659804024,0.75936545414338,0.759371468236398,6.0140930188135e-06,0.705413902442457
"X.476",1.76,0.03615867881249,0.758936275877036,0.758936276165637,2.88601698095192e-10,0.705413902442457
"X.477",1.77,0.0360521945128255,0.758517446256388,0.758550274618097,3.28283617090364e-05,0.705413902442457
"X.478",1.78,0.0359640954408616,0.758169864349875,0.758169865414116,1.06424102863656e-09,0.705413902442457
"X.479",1.79,0.0358995240800891,0.75791449164163,0.757791209166937,-0.000123282474693398,0.705413902442457
"X.480",1.8,0.035767998422339,0.757392702206083,0.757410141577588,1.74393715047794e-05,0.705413902442457
"X.481",1.81,0.0356754597850821,0.757024273302062,0.7570277291066,3.45580453786631e-06,0.705413902442457
"X.482",1.82,0.0355828955284255,0.756654654424814,0.756662736284962,8.08186014777945e-06,0.705413902442457
"X.483",1.83,0.0355059262152836,0.756346475245008,0.756311562070965,-3.49131740429165e-05,0.705413902442457
"X.484",1.84,0.0353886840437097,0.755875586201997,0.755948153446471,7.25672444744641e-05,0.705413902442457
"X.485",1.85,0.0352958277806193,0.755501382294743,0.755600333091618,9.89507968751635e-05,0.705413902442457
"X.486",1.86,0.0352635313036526,0.755370968078036,0.755370968075656,-2.37987407558649e-12,0.705413902442457
"X.487",1.87,0.0351386348901492,0.754865354865451,0.754899624725251,3.42698597995961e-05,0.705413902442457
"X.488",1.88,0.0350587970711135,0.754541082336143,0.754560786749465,1.9704413321886e-05,0.705413902442457
"X.489",1.89,0.0350087899261357,0.754337544922027,0.754222883450753,-0.00011466147127448,0.705413902442457
"X.490",1.9,0.0348977477155677,0.75388440507594,0.753884406261456,1.185516795843e-09,0.705413902442457
"X.491",1.91,0.0347870462413632,0.753431028390814,0.753573199677845,0.00014217128703109,0.705413902442457
"X.492",1.92,0.0347870462413632,0.753431028390814,0.753239115264009,-0.000191913126804666,0.705413902442457
"X.493",1.93,0.0346560223868866,0.752892308123448,0.752932213669812,3.99055463634612e-05,0.705413902442457
"X.494",1.94,0.0345943099393668,0.752637771766486,0.752613421246871,-2.4350519615135e-05,0.705413902442457
"X.495",1.95,0.0344982397539217,0.752240502222808,0.752251141900843,1.06396780356066e-05,0.705413902442457
"X.496",1.96,0.0342223460920121,0.751092644917887,0.751993078584262,0.000900433666374489,0.705413902442457
"X.497",1.97,0.0342695303011903,0.751289693788127,0.751696971326757,0.000407277538630235,0.705413902442457
"X.498",1.98,0.0343343886169712,0.751560053619541,0.751402273667742,-0.000157779951798331,0.705413902442457
"X.499",1.99,0.0342224504805522,0.751093081199436,0.751093081471365,2.71928701778279e-10,0.705413902442457
"X.500",2,0.0341613932826105,0.750837642094216,0.750815698248875,-2.19438453410437e-05,0.705413902442457
"X.501",2.01,0.0340894276680561,0.750535904770373,0.750518519676357,-1.73850940159426e-05,0.705413902442457
"X.502",2.02,0.0340272762914128,0.750274738236355,0.750258205930219,-1.65323061361855e-05,0.705413902442457
"X.503",2.03,0.033933886982474,0.749881294461614,0.749959530068634,7.82356070201384e-05,0.705413902442457
"X.504",2.04,0.0338906571752886,0.749698756658999,0.749665569053741,-3.3187605258278e-05,0.705413902442457
"X.505",2.05,0.0338160811520254,0.749383242479053,0.749406103209744,2.28607306911321e-05,0.705413902442457
"X.506",2.06,0.0337478230097037,0.749093770633042,0.749143481211015,4.97105779722062e-05,0.705413902442457
"X.507",2.07,0.033696738574627,0.748876698419839,0.748876698720293,3.00454661150695e-10,0.705413902442457
"X.508",2.08,0.0336277790909264,0.748583082292559,0.748605223306732,2.21410141728606e-05,0.705413902442457
"X.509",2.09,0.0335662415463688,0.748320495155196,0.748330823113689,1.03279584927618e-05,0.705413902442457
"X.510",2.1,0.0335191745920532,0.748119290068817,0.748119291281819,1.21300214317444e-09,0.705413902442457
"X.511",2.11,0.0334205941730793,0.747696840965052,0.747686887062419,-9.95390263280882e-06,0.705413902442457
"X.512",2.12,0.033389644756619,0.747563923904916,0.747580605788842,1.66818839260063e-05,0.705413902442457
"X.513",2.13,0.0334009963807079,0.747612691273053,0.747334933666392,-0.000277757606661266,0.705413902442457
"X.514",2.14,0.0332594816754594,0.747003400215336,0.747085554898786,8.21546834501863e-05,0.705413902442457
"X.515",2.15,0.0332240727084211,0.746850491864738,0.746844358832227,-6.13303251018049e-06,0.705413902442457
"X.516",2.16,0.0331659899699792,0.746599273854948,0.746600766451017,1.49259606918584e-06,0.705413902442457
"X.517",2.17,0.0331306483314681,0.746446173479096,0.746363874692778,-8.22987863178248e-05,0.705413902442457
"X.518",2.18,0.0330544131698154,0.746115297408013,0.746140992720643,2.56953126299697e-05,0.705413902442457
"X.519",2.19,0.0329986606507496,0.745872778136037,0.745893010211953,2.0232075915505e-05,0.705413902442457
